req_id,requirement,label,reference_explanation
2642,"to be notified when my crops need to be watered ,i know when to water them",Energy,This requirement is classified as Energy because it notifies the user when crops need watering. This helps manage water usage efficiently by watering only when necessary.
3146,"sensors on my bedroom windows that close when someone is standing outside of them ,I can have privacy and safety",Safety,This requirement is classified as Safety because sensors close the bedroom windows when someone is standing outside. This helps protect the user's privacy and security.
545,"the temperature in the bathroom to adjust ,the mirrors in the bathroom begin to defog as soon as the water in the shower stops",Energy,This requirement is classified as Energy because it adjusts the bathroom temperature to reduce mirror fog after shower use. This manages temperature efficiently while maintaining comfort.
3081,"an alarm system/sensor on the stairs ,it will alert me when my child nears the stairs",Safety,This requirement is classified as Safety because sensors on the stairs alert the user when a child gets near them. This helps prevent stair-related accidents.
702,"to receive an alert if motion is detected on my driveway or front doorstep ,I can know that I have visitors and not miss deliveries or packages",Safety,This requirement is classified as Safety because it alerts the user when motion is detected on the driveway or front doorstep. This keeps the user aware of visitors and package deliveries.
1324,"make sure the doors are locked ,The house will be secure",Safety,This requirement is classified as Safety because it ensures that doors are locked. This helps keep the house secure from unauthorized access.
844,"my driveway lights to be turned on when sun goes down,when I get home it is safe pulling into my driveway.",Safety,This requirement is classified as Safety because it ensures the driveway is illuminated when it becomes dark outside. Improved visibility helps the user safely enter and navigate the driveway when arriving home.
1594,"an auto-eject feature in my car, ,I am automatically ejected from the vehicle if something hits it.",Safety,This requirement is classified as Safety because it automatically ejects the occupant if the vehicle is hit. This is intended to protect the occupant during a collision.
1630,"a coaster that keeps my beverage cold as if there was ice in it ,It can stay cold and I won't waste more water by refilling with ice",Energy,This requirement is classified as Energy because it keeps beverages cold without requiring additional ice. This reduces unnecessary water usage.
705,"an alert automatic locks on the doors ,they could all be locked at once.",Safety,This requirement is classified as Safety because it provides automatic locking for all doors at once. This helps secure the home against unauthorized entry.
3110,"individual room thermostats ,I can control different temperatures in different rooms depending on usage.",Energy,This requirement is classified as Energy because individual room thermostats allow different temperatures to be set based on room usage. This improves heating and cooling efficiency.
540,"my smart home to make a sound when a package is left outside my door, ,I collect them eimmediately",Safety,This requirement is classified as Safety because it alerts the user when a package is left outside the door. This allows the package to be collected promptly and reduces the risk of theft.
431,"drive and walkway lighting to be turned on when people are using them at night ,occupants don't fall and the outside of the house is lit when strangers approach at night.",Safety,This requirement is classified as Safety because lights automatically illuminate driveways and walkways when they are in use at night. This improves visibility and helps prevent falls while increasing awareness of approaching people.
326,"measurements of what each appliance draws in voltage ,I can conserve energy",Energy,This requirement is classified as Energy because it measures the voltage used by each appliance. This helps the user monitor and reduce energy consumption.
2599,"the thermostat to automatically detect when we are in REM sleep to decrease the temperature ,we save money and energy",Energy,This requirement is classified as Energy because the thermostat lowers the temperature automatically during REM sleep. This reduces energy consumption while maintaining comfort.
3251,"a station that can automatically make biodiesel for my car ,I can have really cheap gasoline to power my car.",Energy,This requirement is classified as Energy because it automatically produces biodiesel to power the user's car. This provides an alternative energy source for transportation.
236,"A/C automatically maintain the perfect temperature by calculating past usage patterns. ,can be save on energy costs",Energy,This requirement is classified as Energy because the air conditioning system adjusts the temperature based on previous usage patterns. This improves energy efficiency and reduces energy costs.
3055,"My house to automatically lock all windows and doors once I close the front door and step on the front steps outsidde , I can always be comfortable.",Safety,This requirement is classified as Safety because it automatically locks all windows and doors after the user leaves the house. This helps secure the home against unauthorized access.
2147,"smart water meter ,if a pipe springs a leak I'll know right away.",Safety,This requirement is classified as Safety because a smart water meter detects leaks and notifies the user immediately. This allows quick action to prevent damage caused by leaking pipes.
1046,"smart smoke and carbon monoxide monitor that is more interactive than a simple alarm that's confusing and frustrating ,I can be assured I'm safe and don't have to mess to antiquated devices",Safety,This requirement is classified as Safety because it provides interactive monitoring for smoke and carbon monoxide. This helps ensure hazardous conditions are detected and communicated effectively.
1513,"to be able to view all my homes systems from my smart phone ,I can adjust these setting from anywhere.",Energy,This requirement is classified as Energy because it allows the user to view and adjust home systems remotely using a smartphone. This supports efficient management of home energy-related settings.
1141,"auto shut down feature for everything when we leave the home ,we save money on energy",Energy,This requirement is classified as Energy because it automatically shuts down devices when the user leaves home. This reduces unnecessary energy consumption and saves money.
706,"an alert that lets me know when I've left the oven on when not in use ,I can prevent a fire and save energy",Safety,This requirement is classified as Safety because it alerts the user when the oven has been left on. This helps prevent fire hazards caused by an unattended oven.
1210,"to be alerted when the cabinet locks on my cabinet doors are broken or opened ,I know my child is safe",Safety,This requirement is classified as Safety because it alerts the user if cabinet locks are broken or opened. This helps ensure children remain protected from accessing potentially unsafe cabinet contents.
232,"a thermostat that learns my schedule and self-adjusts ,I know I am saving as much as possible on my home heating costs.",Energy,This requirement is classified as Energy because the thermostat learns the user's schedule and adjusts itself automatically. This optimizes home heating to reduce energy costs.
2063,"my washer and dryer to automatically clean, dry , and fold the laundry ,all I do is put it away",Energy,"This requirement is classified as Energy because it automates washing, drying, and folding laundry. This performs household tasks efficiently through automation."
246,"my doors to lock up automatically after a mentioned time ,we can prevent theft and other burglary",Safety,This requirement is classified as Safety because the doors automatically lock after a specified time. This helps prevent theft and burglary.
2219,"my smart home to fully power down any device that is not in use for more than 30 minutes. ,I can save electricity.",Energy,This requirement is classified as Energy because it powers down devices that have been unused for more than 30 minutes. This reduces unnecessary electricity consumption.
1385,"a device that adjusts the tomperature in the house according to the weather ,I can save on bills.",Energy,This requirement is classified as Energy because it adjusts the home's temperature according to the weather. This improves heating and cooling efficiency while reducing energy costs.
2228,"my smart home to respond to voice commands to open or close the garage door ,I don't have to go and close it at night, if it's open",Safety,This requirement is classified as Safety because it allows the garage door to be opened or closed using voice commands. This helps ensure the garage can be secured conveniently when needed.
3129,"A smart thermostat, The house can be comfortable without wasting energy.",Energy,This requirement is classified as Energy because a smart thermostat maintains a comfortable temperature without wasting energy. This improves heating and cooling efficiency.
1657,"To be able to call the police by voice command, I could call help when i can't reach other means of communication.",Safety,This requirement is classified as Safety because it allows the user to call the police using a voice command. This enables emergency assistance when other communication methods are unavailable.
2373,"Automated lighting in closets, when I open my closet door, the light automatically comes on so that I can see adequately.",Energy,This requirement is classified as Energy because closet lights automatically turn on when the door is opened. This ensures lighting is used only when the closet is in use.
1146,"An auto feature that will remind me to change water softener, so that we dont ever go without warm water.",Safety,This requirement is classified as Safety because it reminds the user to change the water softener. This helps maintain the proper operation of the water heating system.
956,"My smart home to have all the photographs and voices of the people that I want to visit my home recorded and a special tone to be assigned to them when the doorbell rings, that unwanted visitors can be avoided.",Safety,This requirement is classified as Safety because it identifies approved visitors and assigns them a unique doorbell tone. This helps the user recognize authorized visitors and avoid unwanted ones.
1044,"Solar panels, I can save on electricity and reduce my carbon imprint.",Energy,This requirement is classified as Energy because it uses solar panels to provide electricity for the home. This reduces electricity use from conventional sources and lowers the home's carbon footprint.
703,"To be able to receive a notification via my smart watch/phone when someone or a vehicle enters the driveway, i can know when someone is outside.",Safety,This requirement is classified as Safety because it notifies the user when a person or vehicle enters the driveway. This keeps the user aware of activity outside the home.
1867,"A panel to let me know if someone is trying to breach into my computer, I can prevent hackers from getting into my computer.",Safety,This requirement is classified as Safety because it alerts the user when someone attempts to breach their computer. This helps protect against unauthorized access.
1654,"My Smart Home to turn on/off lights at selected time, it may appear I am home.",Safety,This requirement is classified as Safety because it schedules lights to turn on and off automatically to make the home appear occupied. This helps deter potential intruders.
2125,"The lights to go off if there is movement in an hour, we can save energy.",Energy,This requirement is classified as Energy because it turns lights off automatically after a period without movement. This reduces unnecessary electricity consumption.
1809,"My home to turn off the television, mobile phones and computer until my children are done studying, my children can finish their homework without distractions.",Energy,This requirement is classified as Energy because it automatically turns off electronic devices while children are studying. This reduces unnecessary electricity usage.
2575,"A smart washing machine that turns on automatically or by remote command, the clothes are washed and ready to be placed in the dryer by the time I get home from work.",Energy,This requirement is classified as Energy because it automatically or remotely starts the washing machine. This automates laundry tasks for more efficient operation.
2611,"My pool to automatically cover itself when my child is playing outside, they will not fall in or drown.",Safety,This requirement is classified as Safety because the pool automatically covers itself when a child is playing outside. This helps prevent accidental falls into the pool.
721,"An app that lets me manage my stove/gas, I can turn it off and on even if I am outside.",Safety,This requirement is classified as Safety because it allows the user to remotely control the stove or gas system. This helps reduce the risk of hazards caused by leaving it on.
1327,"Motion sensors that don't emit noises, provide safety without disturbing autistic ears.",Safety,This requirement is classified as Safety because it provides motion sensing without producing disturbing noises. This maintains home monitoring while accommodating sensitive users.
2283,"Remotely access camfeeds, I can check in on elderly parents and pets.",Safety,This requirement is classified as Safety because it allows remote access to camera feeds. This enables the user to monitor elderly parents and pets from a distance.
205,"My smarthome to switch off All the bulbs after 10 pm automaticaly, we can save wastage of electricity.",Energy,This requirement is classified as Energy because it automatically switches off all bulbs after 10 p.m. This reduces unnecessary electricity consumption.
710,"Doors that lock automatically in the evening, I don't ever forget to lock them before bed.",Safety,This requirement is classified as Safety because doors automatically lock in the evening. This helps keep the home secure overnight.
1035,"To be able to control adding more food or water to my pet's dishes remotely, my pet won't run out of food or water while I'm gone.",Safety,This requirement is classified as Safety because it allows the user to remotely provide food or water to pets. This helps ensure pets are cared for while the user is away.
3036,"Automatic window screens, I can switch them out at the turn of the season without much work.",Energy,This requirement is classified as Energy because it automates the operation of window screens based on seasonal needs. This supports efficient home management with minimal manual effort.
2164,"My seasonal decorations to be able to be plugged in, I will not have to run extension cords all over the place.",Safety,This requirement is classified as Safety because it provides dedicated outlets for seasonal decorations without requiring extension cords. This reduces the risk of hazards caused by extension cords.
2562,"To know when the water in the tank is going to fill, so that water can be saved from pouring from it.",Energy,This requirement is classified as Energy because it notifies the user when the water tank is about to become full. This helps prevent water from overflowing and being wasted.
1202,"Fully automated laundry system. Hampers in each bedroom which move clothing to a sorting area via conduits inside the walls. Must be able to sort by color, fabric type, washing instructions. Once a full load is available, it moves automatically to the washer, which senses the clothing and applies the correct settings automatically. When clean, clothing moves automatically to the dryer, again sensing and applying appropriate settings. Folding still seems like something that needs a human touch to me, but the system could be programmed to identify which clothing belongs to each family member and sort accordingly so that only folding and putting away remains for human hands. System could also be optimized to get clothes clean with a minimal use of water and laundry soap. I don't have to do laundry. I seriously hate laundry. Also conserves water and energy and eliminates wastage on laundry soap.",Energy,"This requirement is classified as Energy because it fully automates the laundry process while optimizing water, detergent, and energy usage. This improves resource efficiency and reduces waste."
938,"Room thermostats, Protect the room temperature.",Energy,This requirement is classified as Energy because room thermostats regulate and maintain the desired room temperature. This supports efficient heating and cooling management.
997,"An emergency alarm which send messages to pre selected numbers, i can alert others something is wrong.",Safety,This requirement is classified as Safety because an emergency alarm automatically sends messages to preselected contacts. This enables others to respond quickly when something is wrong.
1817,"My smart home to alert me when my dog enters a room, so I know where she is.",Safety,This requirement is classified as Safety because it alerts the user when their dog enters a room. This helps the user remain aware of the pet's location.
136,"to be able to turn off my stoves,just in case I forgot to turn it off when I left home ",Safety,This requirement is classified as Safety because it allows the user to turn off a stove that may have been left on unintentionally. This helps prevent potential hazards such as fires or other dangerous situations when no one is at home.
3095,"A smart alarm, I will be protected from intruders.",Safety,This requirement is classified as Safety because a smart alarm protects the user from intruders. This enhances home security by providing intrusion detection.
1570,"A device that show me deficiencies my home may have in it's efficiency, I can be more energy concious and efficient.",Energy,This requirement is classified as Energy because it identifies areas where the home is operating inefficiently. This helps the user improve energy efficiency and reduce waste.
985,"I want the lights to automatically turn off each time I leave a room, I will save energy by not having uneeded lights on.",Energy,This requirement is classified as Energy because it automatically turns off lights whenever the user leaves a room. This prevents unnecessary electricity consumption.
1663,"the home to dynamically adjust temperature of the ac system depending on occupants' presence in certain areas ,the air temperature and humidity are always comfortable within the house",Energy,This requirement is classified as Energy because it adjusts the air conditioning based on where occupants are present in the home. This improves comfort while reducing unnecessary energy use.
537,"my dishwasher to emit a beeping sound or text my phone when it is full and when the dishes are cleaned ,I can remember to turn on the dishwasher when it is full and to remember to turn it off when the dishes are cleaned to save energy and time",Energy,This requirement is classified as Energy because it notifies the user when the dishwasher is full and when the cleaning cycle is complete. This helps the user operate the dishwasher efficiently and avoid unnecessary energy use.
2441,"windows that can project images that looks like there are ghosts in my house ,I can scare away neighborhood children ",Safety,This requirement is classified as Safety because it projects ghost-like images onto windows to discourage people from approaching the house. This helps deter unwanted visitors from the property.
2787,"my fridge or freezer to automatically shut if I leave it open ,I save on energy and my food doesn't get spoiled.",Energy,This requirement is classified as Energy because it automatically closes the refrigerator or freezer door if it is left open. This prevents energy loss and helps preserve food.
1473,"remote light access ,I can turn my lights on or off for my cats when I am not at home if it gets dark or daylight.",Energy,This requirement is classified as Energy because it allows the user to control lights remotely while away from home. This enables lighting to be used only when needed.
1789,"a device that tells me when my pet gets into a room or something they're not meant to be in (i.e. the trash) ,I can get them soomer",Safety,This requirement is classified as Safety because it alerts the user when a pet enters an area where it should not be. This helps the user quickly prevent the pet from encountering potential hazards.
3086,"motion dectectors to monitor movement, and shut off lights and non-essential appliances if none is detected after a certain time ,i can save money and conserve ",Energy,This requirement is classified as Energy because motion detectors turn off lights and non-essential appliances when no activity is detected. This reduces unnecessary electricity consumption.
1738,"voice-activated lights ,I can turn on and off the lights wherever I am in the room.",Energy,This requirement is classified as Energy because voice commands allow the user to control lights from anywhere in the room. This supports convenient and efficient lighting management.
854,"to monitor my pets health problem automatically with detecting device,i can save my pets life ",Safety,This requirement is classified as Safety because it uses a detecting device to automatically monitor a pet's health problems. Early detection of health issues can enable timely intervention and help protect the pet's life.
1068,"pipes and wiring that can alert me when there is a leak or a potential issue ,I can know if there is a problem in my house",Safety,This requirement is classified as Safety because it alerts the user when leaks or wiring problems are detected. This enables prompt action to address potential household hazards.
1891,"lights that shut off when i leave the room ,it will save electricty",Energy,This requirement is classified as Energy because lights automatically turn off when the user leaves a room. This reduces unnecessary electricity consumption.
3177,"windows that keep in theheat and keep out the cold ,comfort and energy conservation",Energy,This requirement is classified as Energy because the windows retain heat and block cold air. This improves comfort while reducing heating energy requirements.
2256,"smarthome feature that alerts me when certain cabinets are being opened ,I can help keep my children from getting into anything dangerous by accident",Safety,This requirement is classified as Safety because it alerts the user when designated cabinets are opened. This helps prevent children from accessing dangerous items.
238,"remote wireless access to surveillance cameras ,I can keep an eye on my home in real time even when I am away.",Safety,This requirement is classified as Safety because it provides remote access to surveillance camera feeds. This allows the user to monitor the home while away.
2646,"my smart home to turn off the oven after a certain time ,I wont burn the food",Safety,This requirement is classified as Safety because it automatically turns off the oven after a specified time. This helps prevent hazards associated with leaving the oven on.
3257,"smart thermometer ,I can remotely control the temperature at home",Energy,This requirement is classified as Energy because it allows the user to remotely control the home's temperature. This supports efficient management of heating and cooling.
764,"my smart home to track when different baby gates have been opened. ,no one accidentally leaves access to the stairs open for my child.",Safety,This requirement is classified as Safety because it tracks when baby gates are opened. This helps prevent children from gaining access to unsafe areas such as stairs.
352,"my smart phone to have programmable thermostats/electricity settings that automatically engage when I'm away, or the weather changes according to specified paramters ,i can save money on my bills",Energy,This requirement is classified as Energy because it automatically applies thermostat and electricity settings based on the user's absence or weather conditions. This helps reduce energy consumption and lower utility bills.
335,"my porch lights to be programmable to come on when it gets dark ,I can see when I get home.",Energy,This requirement is classified as Energy because porch lights are programmed to turn on automatically after dark. This manages lighting based on time without unnecessary operation.
1063,"to be alerted if there is no activity at my neighbor's house for a set extended period of time ,I can inquire after the wellbeing of my neighbors if they have not been active after an extended period",Safety,This requirement is classified as Safety because it alerts the user when there has been no activity at a neighbor's house for an extended period. This allows the user to check on the neighbor's well-being.
1548,"a sensor that will sound an alarm if my dog escapes through the fenced backyard or something happens to hurt my pet ,I will be confident they are safe outside.",Safety,This requirement is classified as Safety because it sounds an alarm if the dog escapes or is harmed outside. This enables the user to respond quickly to protect the pet.
3140,"motion sensitive lighting ,I can save energy and not have to worry about everyone in the house forgetting to turn the lights out",Energy,This requirement is classified as Energy because motion-sensitive lighting turns lights on only when needed. This reduces unnecessary electricity consumption.
534,"The front and back door to lock whenever my child under 8 years old tries to open it without entering a selected code ,They will not open the door without permission, leave the house without my knowledge",Safety,This requirement is classified as Safety because it locks the doors when a young child attempts to open them without authorization. This helps prevent the child from leaving the house unsupervised.
2999,"my smart home to have smart lock ,I know who enters my house or leaves and it can controlled by an app",Safety,This requirement is classified as Safety because a smart lock records entry and exit while allowing remote control through an app. This improves access security and monitoring.
1016,"I want the lights turned off after 6 am if nobody is at home ,none will know that nobody is not at home.",Safety,This requirement is classified as Safety because it turns off lights after a specified time when no one is home to make occupancy less obvious. This helps reduce the likelihood of unauthorized access.
2458,"my smart house to alert me about stppages in gutters and downspouts ,flooding and water damage can be avoided.",Safety,This requirement is classified as Safety because it alerts the user about blockages in gutters and downspouts. This helps prevent flooding and water damage to the home.
2931,"my electronic appliances to automatically turn themselves off ,I can save on electricity",Energy,This requirement is classified as Energy because electronic appliances automatically turn themselves off when not needed. This reduces unnecessary electricity consumption.
2092,"to know if my EV is charged fully or how much time is left for full charge ,I know if I can take a trip yet",Energy,This requirement is classified as Energy because it informs the user when the electric vehicle is fully charged or how much charging time remains. This helps manage energy usage and charging efficiently.
528,"water to turn off when I am brushing my teeth ,I don't have to do it",Energy,This requirement is classified as Energy because it automatically turns off the water while the user is brushing their teeth. This reduces unnecessary water consumption.
1916,"my smart home to track if my pet is inside or outside ,I know where she is.",Safety,This requirement is classified as Safety because it tracks whether the user's pet is inside or outside the home. This helps the user remain aware of the pet's location.
2944,My smart home to sense my pet coming up to the door to open and let the pet outside. Then open when he comes in from the outside and closes and relocks. I can be sure my home is secure and my pet can be active.,Safety,This requirement is classified as Safety because it allows the pet to enter and leave while automatically closing and relocking the door afterward. This helps keep the home secure while providing controlled pet access.
248,"Open door using my smart phones, can increase my home safety.",Safety,This requirement is classified as Safety because it allows the door to be opened using a smartphone. This provides secure and controlled access to the home.
3012,"Key detection sensor, I can always find my keys.",Safety,This requirement is classified as Safety because a key detection sensor helps the user locate misplaced keys. This ensures keys can be found quickly and remain under the user's control.
2573,"A gas detector, if there's carbon monoxide or other poisonous gases inside, the authorities are notified.",Safety,This requirement is classified as Safety because it detects carbon monoxide and other poisonous gases and notifies authorities. This enables a rapid response to dangerous gas exposure.
3192,"A device that can charge electric cars, guests can charge their car while they are at my house.",Energy,This requirement is classified as Energy because it provides a device for charging electric vehicles. This supports the use and management of electrical energy for transportation.
1541,"A smart detector for lethal gases or smoke to go to my email and/or phone, even when I am not around I will be notified immediately.",Safety,This requirement is classified as Safety because it detects smoke or dangerous gases and sends alerts to the user's phone or email. This ensures the user is informed of potential hazards even when away from home.
369,"A thermostat that takes the outdoor temperature and forecasts into account, I have reduced running time on the HVAC system.",Energy,This requirement is classified as Energy because the thermostat adjusts its operation using outdoor temperatures and weather forecasts. This reduces unnecessary HVAC runtime and improves energy efficiency.
365,"Lights that in front rooms turn on automatically, potential robbers are deterred thinking someone is home.",Safety,This requirement is classified as Safety because front room lights automatically turn on to make the home appear occupied. This helps discourage potential intruders.
1110,"My smart home to alert the fire department if a fire is detected, my home and valubles don't burn down.",Safety,This requirement is classified as Safety because it automatically alerts the fire department when a fire is detected. This enables a faster emergency response to protect the home and property.
2211,"An alert when someone is near the pool, I can be attentive.",Safety,This requirement is classified as Safety because it alerts the user when someone is near the pool. This helps the user respond promptly to potential safety risks.
1086,"Have my home alert me to energy problems such as drafts or cold air flows during winter, I can save money.",Energy,This requirement is classified as Energy because it alerts the user to energy losses caused by drafts or cold air during winter. This helps identify opportunities to improve energy efficiency.
422,"My smart home to monitor and remember local outdoor temperatures and calculate degree heating days (or degree cooling days), I can accurately gauge my monthly energy use for heating and cooling.",Energy,This requirement is classified as Energy because it monitors outdoor temperatures and calculates heating or cooling requirements. This helps the user evaluate and manage energy usage more accurately.
856,"to be able to control the brightness of my rooms and turn off automatically when I leave the room,I can save on energy costs",Energy,This requirement is classified as Energy because it enables control of room lighting brightness and automatically turns lights off when the room is unoccupied. These features reduce unnecessary electricity usage and help lower energy costs.
2987,"Solar heated floors/walls, we could stay warm in the winter.",Energy,This requirement is classified as Energy because it uses solar-heated floors and walls to warm the home. This reduces the need for conventional heating energy.
2587,"Lights that turn off in rooms when there is no movement detected in a certain amount of minutes, it cuts down on energy costs.",Energy,This requirement is classified as Energy because lights automatically turn off when no movement is detected. This reduces unnecessary electricity consumption and lowers energy costs.
2158,"My curtains and lights to adjust to morning, afternoon and evening, each room is inviting and energy efficient.",Energy,This requirement is classified as Energy because curtains and lights automatically adjust throughout the day. This improves energy efficiency by adapting lighting and environmental conditions.
1531,"My smart home to learn when I am not around and to turn off unnecessary items like TVs, coffeemaker, radio, etc., it will save me on electricity.",Energy,This requirement is classified as Energy because the smart home turns off unnecessary devices when the user is away. This reduces electricity consumption and saves energy.
1989,"A thermostat that monitors my sleeping and adjusts the temperature according to my sleep cycle, I can save money by having the heat go down when I am asleep but so that if I wake up I will be warmed up soon.",Energy,This requirement is classified as Energy because the thermostat adjusts the temperature according to the user's sleep cycle. This reduces heating energy while maintaining comfort.
2012,"Smart home to sense when my car needs to be washed and wash it in the modified garage using recycled water, my car is always clean and water is not wasted.",Energy,This requirement is classified as Energy because it automatically washes the car using recycled water. This conserves water while automating the cleaning process.
2269,"My smart home to automatically work to put out fires if one should arise. When the smoke detector goes off, I want there to be a sprinkler system or a high pressure hydraulic system in place that will work to at least fight the fire if not put it out completely. I imagine a future filled with 'fireproof houses' In this future our smoke detectors are going to need to be a lot better to avoid them going off at happenstance times or malfunctioning. But I would much rather my stuff be soaked in an instance like this than for my house to be completely destroyed by a fire. The home remains safe.",Safety,This requirement is classified as Safety because it automatically activates fire suppression systems when a fire is detected. This helps limit fire damage and protect the home.
691,"To control the temperature of my water heater, I can save energy costs.",Energy,This requirement is classified as Energy because it allows the user to control the water heater's temperature. This helps reduce unnecessary energy consumption.
1653,"Lights in the house to adjust to specific presets based on the time of day, outside illumination and activities taking place inside the house, I could conserve energy.",Energy,"This requirement is classified as Energy because lights automatically adjust based on time, outdoor illumination, and indoor activities. This improves lighting efficiency and conserves energy."
50,"My smart home to analyze and recommend the best sources to cool my home (air conditioning, window fan, ceiling fan, ductless heat pump, etc.), I will be comfortable during hot days.",Energy,This requirement is classified as Energy because it analyzes and recommends the most efficient cooling method for the home. This helps maintain comfort while optimizing energy use.
2034,"Hot water sensor, i know if the water is too hot for my child.",Safety,This requirement is classified as Safety because it detects when hot water is too hot for a child. This helps prevent burns caused by excessively hot water.
459,"Cooling systems to be aware of each other and coordinated so that, for example, roof exhaust fans are turned off and closed when the AC unit is needed, I use the appropriate means of cooling and don't have to think about.",Energy,This requirement is classified as Energy because it coordinates different cooling systems so only the most appropriate one operates. This improves cooling efficiency and reduces unnecessary energy use.
679,"a freezer that has an alarm that goes off if the power isn't working,I will know in time to save my stuff",Energy,"This requirement is classified as Energy because it provides an alarm when the freezer loses power, allowing the user to take action before stored items are spoiled. By preventing the loss of frozen goods, it helps avoid waste of resources and the energy associated with replacing them."
2132,"Teen child monitoring, I'm assured my child is home at appropriate hours.",Safety,This requirement is classified as Safety because it monitors whether a teenage child is home at appropriate times. This helps the user ensure the child's well-being.
3267,"The house to detect when there is smoke and shut off the appropriate appliances, I don't burning anything down.",Safety,This requirement is classified as Safety because it detects smoke and automatically shuts off relevant appliances. This helps reduce the risk of fire spreading.
2267,"Have an energy usage graph provided, have a log of best use of energy and suggestions of settings that would save even more.",Energy,"This requirement is classified as Energy because it provides graphs, usage logs, and recommendations for improving energy efficiency. This helps the user better understand and reduce energy consumption."
794,"My alarm system turns on and off automatically at preset times, I do not forget to turn on the alarm at night.",Safety,This requirement is classified as Safety because the alarm system automatically activates and deactivates according to preset schedules. This helps ensure the home remains protected even if the user forgets to arm the system.
1422,"An alarm system that will warn me when my toilet is about to get clogged up ,People can assess the problem before the clog happens",Safety,This requirement is classified as Safety because it warns the user before the toilet becomes clogged. This allows the problem to be addressed before it causes damage or overflow.
2989,"appliances to have an auto-shutdown time ,I could modulate the amount of electricity I use",Energy,This requirement is classified as Energy because appliances automatically shut down after a specified time. This reduces unnecessary electricity consumption.
2927,"my blinds to automatically adjust themselves dependent on sunlight  ,we get the most of natural light",Energy,This requirement is classified as Energy because the blinds automatically adjust based on sunlight. This maximizes natural lighting and improves energy efficiency.
2026,"intercom ,i can hear my children in the other room",Safety,This requirement is classified as Safety because an intercom allows the user to hear children in another room. This helps the user monitor them and respond if needed.
2726,"automatic doors ,they require a finger print or voice command to open",Safety,This requirement is classified as Safety because automatic doors require fingerprint or voice authentication to open. This restricts access to authorized users.
134,"outdoor motion detectors ,I have an added measure of security of the property",Safety,This requirement is classified as Safety because outdoor motion detectors monitor activity around the property. This provides an additional layer of home security.
682,"an alert when my child is getting close to the oven or places they shouldn't be. ,I can keep them safe.",Safety,This requirement is classified as Safety because it alerts the user when a child approaches dangerous areas such as the oven. This helps prevent accidents and injuries.
344,"an alarm to go off whenever someone who is under a certain height goes in the kitchen ,my child wont be able to get into dangerous things in the kitchen. Such as; getting burned on the stove or getting into dangerous chemicals.",Safety,This requirement is classified as Safety because an alarm is triggered when a small child enters the kitchen. This helps prevent access to potentially dangerous appliances and chemicals.
1084,"a smart washer and dryer combination machine that keeps the clothes fresh until I take them out ,I don't have to remove them right away or let them get wrinkled again",Energy,This requirement is classified as Energy because the washer and dryer automatically keep clothes fresh until they are removed. This automates laundry management without requiring immediate user intervention.
419,"Sensors to detect when I've left a room and automatically turn off the lights.  ,I'll save energy.",Energy,This requirement is classified as Energy because sensors turn off lights automatically when the user leaves a room. This reduces unnecessary electricity consumption.
1841,"automatic locking doors ,doors will lock automatically but unlock when I touch the knob via fingerprint sensor",Safety,This requirement is classified as Safety because the doors lock automatically and unlock only with an authorized fingerprint. This helps secure the home against unauthorized access.
1033,"a way to view a live stream of my pet when I am out of the house ,I can make sure my pet is all right",Safety,This requirement is classified as Safety because it provides a live video stream of the user's pet while they are away. This allows the user to monitor the pet's well-being remotely.
756,"my smart home to monitor my utility usage and costs. ,That I can stay on budget for the month.",Energy,This requirement is classified as Energy because it monitors utility usage and associated costs. This helps the user manage energy consumption and stay within budget.
432,"landscape lighting to be turned on when the exterior of the house (especially windows) are approached at night ,criminals are deterred.",Safety,This requirement is classified as Safety because landscape lighting automatically turns on when someone approaches the home at night. This helps deter potential intruders.
2781,"a pet door to not open when any animal other than mine tries to enter it ,wild animals don't get in my house.",Safety,This requirement is classified as Safety because the pet door opens only for the user's pet. This prevents unwanted animals from entering the home.
1796,"an app that tells me if my child gets near a dangerous appliance like a stove ,safety for my child",Safety,This requirement is classified as Safety because it alerts the user when a child gets close to dangerous appliances. This helps prevent accidents involving the child.
2405,"my smart home feature to monitor my infants breathing at a very young age ,it would give me peace of mind with the SIDS epedemic that may occur during the early months of life",Safety,This requirement is classified as Safety because it monitors an infant's breathing. This helps the user detect potential breathing-related emergencies.
2900,"the washing machine to automaticly detect the amount of clothes inside and dispense detergent, softener and water acordingly. ,I will save on water useage and money on over using laundry supplies.",Energy,"This requirement is classified as Energy because the washing machine automatically adjusts detergent, softener, and water according to the load size. This reduces unnecessary resource consumption."
2551,"A feautre to take the humidity out of the air ,it is refreshable breathable air.",Energy,This requirement is classified as Energy because it removes excess humidity from the air. This manages indoor environmental conditions efficiently.
1615,"push to open doors ,I can mash a button and have the door open when my hands are full.",Safety,This requirement is classified as Safety because push-to-open doors allow the user to open doors easily when their hands are full. This reduces the risk of accidents while carrying items.
1471,"water amount alerter ,I am aware of how much water I am using at a time.",Energy,This requirement is classified as Energy because it alerts the user about the amount of water being used. This helps the user manage water consumption more efficiently.
2926,"shower temperture controller ,the water will be perfect everytime",Energy,This requirement is classified as Energy because it automatically controls shower temperature. This manages water heating to maintain the desired temperature efficiently.
