req_id,requirement,label,reference_explanation,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
999,"Automatic lighting system which turns on light after getting dark, i don't need to worry about switching on and off lights when i am out of home.",Energy,This requirement is classified as Energy because it automatically turns on lights after dark. This manages lighting without requiring unnecessary operation by the user.,,,,,
195,"my smart home to shut off the air when the room is at the right temperature ,I can save money on bills",Energy,This requirement is classified as Energy because it automatically shuts off the air system when the desired room temperature is reached. This reduces unnecessary energy consumption and lowers utility bills.,,,,,
3010,"a monitor that tunes into my classes at school  ,it can allow me to participate in class from home",Other,This requirement is classified as Other because it allows the user to participate in school classes from home. This provides convenient remote access to learning.,,,,,
1065,"Restock-able Toilet Paper, I wont have to take the toilet paper off of the roll and replace after its done.",Other,This requirement is classified as Other because it automatically restocks toilet paper when needed. This automates a routine household task for convenience.,,,,,
1471,"water amount alerter ,I am aware of how much water I am using at a time.",Energy,This requirement is classified as Energy because it alerts the user about the amount of water being used. This helps the user manage water consumption more efficiently.,,,,,
2431,"my bed to slowly tilt so that I roll out of it in the morning  ,I don't stay in bed too long",Health,This requirement is classified as Health because the bed gradually tilts to help the user get out of bed. This encourages a healthier daily routine by reducing oversleeping.,,,,,
1978,"my mattress to heat up at the same time my thermostat cools down,I can be warm when I go to bed",Health,This requirement is classified as Health because it coordinates the mattress and thermostat to maintain a comfortable sleeping environment that supports restful sleep. The primary objective is improving the user's physical comfort and well-being during sleep.,,,,,
69,"my smart home to monitor my body and inform me daily or weekly when a potential health concern is noticed ,so that I can be proactive and consider visiting a doctor or dentist to have the issue reviewd.",Health,This requirement is classified as Health because it monitors the user's body for potential health concerns and provides regular notifications. This helps the user take proactive action regarding their well-being.,,,,,
776,"A smart home to send me a text via my smart phone when it is time to change ac and heater's filters, I can change them on a timely manner.",Other,This requirement is classified as Other because it reminds the user when air conditioning and heater filters need changing. This helps the user perform routine home maintenance on time.,,,,,
2900,"the washing machine to automaticly detect the amount of clothes inside and dispense detergent, softener and water acordingly. ,I will save on water useage and money on over using laundry supplies.",Energy,"This requirement is classified as Energy because the washing machine automatically adjusts detergent, softener, and water according to the load size. This reduces unnecessary resource consumption.",,,,,
2354,"Eye detection locks, if I forget my keys, I won't get locked out of the house.",Other,This requirement is classified as Other because it unlocks the door using eye recognition instead of keys. This provides convenient access to the home.,,,,,
3046,"lights to be turned off when I leave a room ,I can save anergy",Energy,This requirement is classified as Energy because it turns off lights automatically when the user leaves a room. This reduces unnecessary electricity consumption.,,,,,
2764,"my blinds to close once it gets dark out and open when the sun comes up ,I can save myself from having to do it myself.",Other,This requirement is classified as Other because it automatically opens and closes blinds based on the time of day. This automates a routine household task.,,,,,
2585,"a bathtub that fills to a predetermined water level ,I don't use an excess of water",Other,This requirement is classified as Other because it automatically fills the bathtub to a preset water level. This provides convenient automation of a routine household task.,,,,,
1008,"to be notified whenever the cat is sitting in the bath tub, so I can turn on the tap for him. ,so I can turn on the tap for him.",Other,This requirement is classified as Other because it notifies the user when the cat is sitting in the bathtub. This helps the user respond to the pet's behavior conveniently.,,,,,
3225,"Soft lullaby music to play when I enter the nursery with my child, my baby will stay asleep.",Health,This requirement is classified as Health because soft lullaby music plays automatically in the nursery. This supports the baby's rest and well-being.,,,,,
3192,"A device that can charge electric cars, guests can charge their car while they are at my house.",Energy,This requirement is classified as Energy because it provides a device for charging electric vehicles. This supports the use and management of electrical energy for transportation.,,,,,
2091,"Smart garbage can that scans barcodes of what I throw out, and if it is a regularly used product (paper towels, eggs, bread bag,) puts them on a the 'to buy'/grocery list so I wont forget, I will not forget to buy oft-used staples for the house.",Health,This requirement is classified as Health because it tracks discarded food products and automatically adds frequently used items to a grocery list. This helps maintain an adequate supply of household food items.,,,,,
2731,A robot that can prepare meals for me. I don't have to waste time cooking.,Other,This requirement is classified as Other because a robot prepares meals automatically. This saves the user time and effort in cooking.,,,,,
2389,"A robot that automatically shoots a net at any stranger that comes into my house, i can play around with the net and potentially catch a burglar in the unlikely event.",Energy,This requirement is classified as Energy because it automates a home response by deploying a net when a stranger enters the house. This performs the requested function through an automated system.,,,,,
2592,"A food device that organizes food portions and/or calories, I can maintain a healthy weight and lifestyle.",Health,This requirement is classified as Health because it organizes food portions and calorie intake. This supports maintaining a healthy weight and lifestyle.,,,,,
2452,"my smart home to alert me to any pest intrusion ,I can have them removed or abated.",Health,This requirement is classified as Health because it alerts the user to pest intrusions. This helps maintain a healthier living environment by enabling timely pest removal.,,,,,
607,"My smart home to clean my cats's litter box whenever its soiled, I don't have to breathe in the fumes from the litter box.",Health,This requirement is classified as Health because it automatically cleans the cat's litter box after use. This reduces exposure to litter fumes and improves hygiene.,,,,,
1141,"auto shut down feature for everything when we leave the home ,we save money on energy",Energy,This requirement is classified as Energy because it automatically shuts down devices when the user leaves home. This reduces unnecessary energy consumption and saves money.,,,,,
982,"reminders of what I have to do that day every morning when I get up ,I dont forget something important",Other,This requirement is classified as Other because it reminds the user of daily tasks each morning. This helps the user stay organized and avoid forgetting important activities.,,,,,
819,"A self cleaning litterbox, i don't have to clean it every day.",Other,This requirement is classified as Other because it automatically cleans the litter box. This reduces the user's pet care chores.,,,,,
352,"my smart phone to have programmable thermostats/electricity settings that automatically engage when I'm away, or the weather changes according to specified paramters ,i can save money on my bills",Energy,This requirement is classified as Energy because it automatically applies thermostat and electricity settings based on the user's absence or weather conditions. This helps reduce energy consumption and lower utility bills.,,,,,
2511,"a pet dish that will auto fill with water and food ,I don't forget to feed my cats",Health,This requirement is classified as Health because it automatically refills a pet's food and water dishes. This helps ensure pets receive proper nutrition and hydration.,,,,,
3092,"my smart home to turn off the heat if anything is blocking the heater, , I can know where it is and solve the problem before it spreads.",Health,This requirement is classified as Health because it turns off the heater when an obstruction is detected to prevent overheating. This helps avoid conditions that could negatively affect occupants.,,,,,
33,"My smart home to open my garage door when it senses my vehicle arriving outside of it, I don't have to worry about carrying a remote control opener.",Other,This requirement is classified as Other because it automatically opens the garage door when the user's vehicle arrives. This eliminates the need to use a remote control.,,,,,
563,"a smart home that have controls that allow me to trigger appliances in the kitchen from my bedroom ,when I wake up, I can start the coffee or boiling kettle when I turn off my alarm clock",Other,This requirement is classified as Other because it allows the user to control kitchen appliances remotely from the bedroom. This provides convenient home automation.,,,,,
68,"my bed to come with smart features that allow me to control comfort ,I get the best night's sleep I can have",Health,This requirement is classified as Health because it allows the user to control bed comfort for better sleep. This supports improved rest and overall well-being.,,,,,
1288,"Alarm, wake up alarm to get up for reading.",Health,This requirement is classified as Health because it provides a wake-up alarm for reading. This supports maintaining a planned daily routine.,,,,,
1226,"My baby's room to play soothing music whenever it starts crying, the baby will calm down.",Other,This requirement is classified as Other because the baby's room automatically plays soothing music when the baby cries. This provides automated comfort for the baby.,,,,,
17,"My smart home to regulate ideal temperature according to my personal preferences and the outside temperature, I can be comfortable.",Energy,This requirement is classified as Energy because it regulates the home's temperature based on personal preferences and outdoor conditions. This supports efficient temperature management while maintaining comfort.,,,,,
1094,"the doggie door to open at certain times of the day, ,the dogs are able to go outside and get fresh air and go to the bathroom.",Health,This requirement is classified as Health because it opens the dog door at scheduled times so pets can go outside. This supports the pets' daily well-being and routine.,,,,,
254,"smart device to clean your windows automatically ,can be save time",Other,This requirement is classified as Other because it automatically cleans windows. This reduces the time and effort required for household maintenance.,,,,,
1513,"to be able to view all my homes systems from my smart phone ,I can adjust these setting from anywhere.",Energy,This requirement is classified as Energy because it allows the user to view and adjust home systems remotely using a smartphone. This supports efficient management of home energy-related settings.,,,,,
1411,"I want a lawn that will absorb all dog poop ,People with back problems will not have to bend to pick up feces anymore",Other,This requirement is classified as Other because it automatically removes dog waste from the lawn. This reduces the effort required for yard maintenance.,,,,,
1542,"Database of my husband's blood sugar and pressure, i can help him keep his health appropiately.",Health,This requirement is classified as Health because it stores records of blood sugar and blood pressure. This helps monitor and manage the user's husband's health.,,,,,
841,"to have wifi coffee machines ,I can easily brew coffee with an app",Other,This requirement is classified as Other because it allows the coffee machine to be controlled through a mobile app. This provides convenient remote operation.,,,,,
2103,"walls that can be set to reduce noise levels ,you can be undisturbed by others noises.",Other,This requirement is classified as Other because it allows the user to adjust wall noise reduction settings. This provides a more comfortable and customizable home environment.,,,,,
718,"An app that lets me manage my AC/Heater, I can turn it off and on even if I am outside.",Energy,This requirement is classified as Energy because it allows the user to remotely control the air conditioner and heater. This supports efficient management of heating and cooling systems.,,,,,
2383,"A robot that pours me my captain crunch, i don't have to pour my own captain crunch.",Other,This requirement is classified as Other because a robot automatically pours cereal for the user. This provides convenience by automating a routine task.,,,,,
1245,"Answer phone, use hands less.",Other,This requirement is classified as Other because it allows phone calls to be answered hands-free. This provides greater convenience during communication.,,,,,
709,"self retracting sky lights ,sunlight can help to heat the home or prevent it from entering to keep it cool",Energy,This requirement is classified as Energy because self-retracting skylights regulate sunlight entering the home. This helps reduce heating and cooling energy requirements.,,,,,
1836,"Auto temperature system that was bonded with outside climate and it was suitable the body needs like hot in winter, cool in summer with high techinical system,It helps to gain health  , give comfortness .",Health,This requirement is classified as Health because it automatically adjusts the indoor temperature according to outdoor climate conditions to maintain a comfortable environment that supports the user's physical well-being. The primary objective is to provide climate conditions suited to the user's health and comfort needs.,,,,,
1976,"a fridge that monitors my supplies ,I know what ingredients I have to work with",Health,This requirement is classified as Health because the refrigerator monitors available food supplies. This helps the user keep track of ingredients for meals.,,,,,
3236,"a timer on my TV that automatically starts when turned on ,my children don't watch TV all day.",Health,This requirement is classified as Health because it automatically limits television viewing time. This helps reduce excessive screen time for children.,,,,,
2575,"A smart washing machine that turns on automatically or by remote command, the clothes are washed and ready to be placed in the dryer by the time I get home from work.",Energy,This requirement is classified as Energy because it automatically or remotely starts the washing machine. This automates laundry tasks for more efficient operation.,,,,,
1461,"a smart mailbox ,i receive smart phone notifications when mail is placed in my box",Other,This requirement is classified as Other because a smart mailbox sends notifications when mail is delivered. This provides convenient awareness of incoming mail.,,,,,
658,"Alarm Clock ,I can choose from a variety of different sounds that would play in the mornings at a specific time; this alarm clock would also contain specific features that would force me to wake up",Other,This requirement is classified as Other because it provides a customizable alarm clock with features designed to ensure the user wakes up. This supports convenient daily scheduling.,,,,,
200,"my smart home to automatically open windows with the help of remote control ,smoke can be emit quickly",Other,This requirement is classified as Other because it allows windows to be opened remotely. This provides convenient control of home ventilation.,,,,,
909,"my refrigerator and freezer temperature monitored ,I don't have to worry about food contamination, spoilage or inadequate food storage",Health,This requirement is classified as Health because it monitors refrigerator and freezer temperatures. This helps prevent food spoilage and contamination by maintaining proper food storage conditions.,,,,,
3217,"A Refrigerator that can display what the best prices in my area are for food I'm running low on, I know where to go shopping for this food that day.",Other,This requirement is classified as Other because the refrigerator displays local prices for items that are running low. This helps the user plan shopping more conveniently.,,,,,
2712,"appliances that have a feature like new cars that let you know when your tire pressure is low ,my appliances can let me know when a part starts going out",Other,This requirement is classified as Other because it alerts the user when appliance components begin to fail. This helps the user perform timely maintenance.,,,,,
1655,"childrends bedroom that automatically plays and doesn't play soothing music depending on if child is or isn't asleep, ,my child will fall asleep easier.",Health,This requirement is classified as Health because it plays soothing music based on whether the child is asleep. This supports healthier and more comfortable sleep.,,,,,
3045,"Self-scrubbing toilets, a dirty task took care of itself.",Other,This requirement is classified as Other because it automatically scrubs the toilet without user intervention. This reduces routine household cleaning effort.,,,,,
25,"My smart home to sync with my alarm in the morning to turn on the lights and shower when it's time for me to wake up, I can start my day more efficiently.",Health,This requirement is classified as Health because it coordinates lights and the shower with the user's morning alarm to support an efficient daily routine. This promotes a smoother start to the day.,,,,,
1475,"Remote access to outlets, I can turn them off to avoid energy vampires.",Energy,This requirement is classified as Energy because it provides remote access to control electrical outlets. This allows the user to turn off devices that consume unnecessary standby power.,,,,,
3176,"A machine to tell me what allergens are in my home, I can stay healthy.",Health,This requirement is classified as Health because it detects allergens present in the home. This helps the user maintain a healthier indoor environment.,,,,,
1200,"Full interactive voice recognition throughout the home (think SARAH from Eureka) and linked to my phone ,all other features can be controlled by voice command whether I am at home or away.",Other,This requirement is classified as Other because it enables voice control of smart home features both at home and remotely. This provides convenient management of connected devices.,,,,,
1156,My smart home to start laundry after it senses a full load of clothes. I can save time and manage my water use efficiently.,Energy,This requirement is classified as Energy because it starts the laundry only after detecting a full load of clothes. This helps manage water use efficiently while avoiding unnecessary wash cycles.,,,,,
672,"an oven that comes on at a certain time ,I can place my food in the oven and it'll be ready when I get home",Other,This requirement is classified as Other because it schedules the oven to turn on at a specified time. This makes meal preparation more convenient.,,,,,
2869,My coffee freshly ground and brewed every morning before I wake up. I can save time.,Other,This requirement is classified as Other because it automatically grinds and brews fresh coffee before the user wakes up. This provides convenience and saves time.,,,,,
1078,"Want my sprinklers to turn off after 3 minutes, so that i will use less water.",Energy,This requirement is classified as Energy because it automatically turns off sprinklers after a set duration. This reduces unnecessary water usage.,,,,,
1186,"my coffee maker to automatically perpare itself for the next mornign with water and coffee ,coffee is always reading in the mornign",Health,This requirement is classified as Health because it automatically prepares the coffee maker for the next morning. This supports the user's daily routine and well-being.,,,,,
690,"an alert that lets me know when the refrigerator is left open ,I can save energy",Energy,This requirement is classified as Energy because it alerts the user when the refrigerator door has been left open. This helps prevent unnecessary energy loss.,,,,,
423,"Electronic usage monitor ,I can tell how much energy I'm using real time",Energy,This requirement is classified as Energy because it monitors energy usage in real time. This helps the user understand and manage energy consumption.,,,,,
1510,"My system to make sure the overhead tank is not empty, we are not bothered about the water level.",Other,This requirement is classified as Other because it monitors the overhead water tank to ensure it does not become empty. This provides convenient water management.,,,,,
642,"My smart home to keep track of my health, I can stay healty.",Health,This requirement is classified as Health because it keeps track of the user's health. This supports ongoing monitoring of the user's well-being.,,,,,
3197,"floors to be heated when it's cold ,my toes don't get cold",Health,This requirement is classified as Health because it heats the floors when it is cold. This improves the user's physical comfort.,,,,,
2205,"To be alerted every time it's being used, I can plan.",Other,This requirement is classified as Other because it alerts the user whenever the device is being used. This provides general usage awareness for planning purposes.,,,,,
2880,"To have my children surveilled when they go to the bathroom, I know that they wipe properly and wash their hands properly.",Health,This requirement is classified as Health because it monitors children in the bathroom to ensure proper hygiene practices. This supports their health and personal cleanliness.,,,,,
3136,"be able to scan movement in the walls regularly  ,i can be alerted by pests when they first intrude.",Health,This requirement is classified as Health because it regularly scans walls for pest activity. This helps maintain a healthier living environment by detecting infestations early.,,,,,
479,"Water should be automatically supplied to plants, save time.",Other,This requirement is classified as Other because it automatically supplies water to plants. This automates routine plant care and saves the user time.,,,,,
546,"all the rooms to have a humidifier that works with the heating and cooling system ,energy can be saved, the air in my home will be cleaner and to suck up excess moisture in the home",Energy,This requirement is classified as Energy because it integrates humidifiers with the heating and cooling system to improve efficiency. This helps save energy while maintaining indoor air quality and moisture levels.,,,,,
573,"a refrigerator that tells me when my food is about to expire, and makes lists for the items I need ,I'll know what I need to buy while I'm at the store by reviewing the data on my smartphone.",Health,This requirement is classified as Health because it alerts the user when food is about to expire and creates shopping lists. This helps maintain access to fresh food and reduce spoilage.,,,,,
1989,"A thermostat that monitors my sleeping and adjusts the temperature according to my sleep cycle, I can save money by having the heat go down when I am asleep but so that if I wake up I will be warmed up soon.",Energy,This requirement is classified as Energy because the thermostat adjusts the temperature according to the user's sleep cycle. This reduces heating energy while maintaining comfort.,,,,,
152,"Home automatically heats precooked meal based on approximate of arrival (based on GPS location) ,no need to manually cook / heat meal ",Other,This requirement is classified as Other because it automatically heats a precooked meal based on the user's estimated arrival time. This provides convenience by preparing food without manual intervention.,,,,,
3147,"A miracle shampoo and conditioner, my daughter no longer gets her hair tangled.",Other,This requirement is classified as Other because it improves hair care by preventing tangles. This describes a general convenience feature for personal care.,,,,,
738,"Temperature control in each room, unused rooms aren't wasting energy.",Energy,This requirement is classified as Energy because it controls the temperature in each room to avoid wasting energy in unused spaces. This improves energy efficiency throughout the home.,,,,,
3222,"Dishwasher cabinet, I can clean and store my most frequently used dishes in the same space.",Health,This requirement is classified as Health because it combines dish cleaning and storage in one system. This helps maintain clean dishes for everyday use.,,,,,
1929,"fragrance sprinkler near my cat's litterbox ,that it will activate after my cat uses it, to keep the room smelling fresh.",Other,This requirement is classified as Other because it automatically releases fragrance after the cat uses the litter box. This improves household convenience by keeping the room fresh.,,,,,
1891,"lights that shut off when i leave the room ,it will save electricty",Energy,This requirement is classified as Energy because lights automatically turn off when the user leaves a room. This reduces unnecessary electricity consumption.,,,,,
2089,"a fridge that automatically knows what I put in it by scanning the barcodes of food and tells me what I have at the push of a button ,I know what I have, and food does not go to waste",Health,This requirement is classified as Health because the refrigerator tracks stored food by scanning barcodes and maintains an inventory. This helps reduce food waste and manage food supplies.,,,,,
2085,"my home to alert me when my pet leaves something behind on the floor ,I am alerted to when I need to clean up to prevent odors.",Other,This requirement is classified as Other because it alerts the user when a pet leaves a mess on the floor. This helps the user clean it promptly.,,,,,
917,"The door to record the time of day or night it is opened, I can know what time my teenager comes home without having to stay up for him or her.",Other,This requirement is classified as Other because it records the times when the door is opened. This provides convenient information about household activity.,,,,,
1717,"Automatic toilet seat, once I walk up to it, the lid opens and when I am finished, the lid shuts and flushes by itself.",Health,"This requirement is classified as Health because the toilet automatically opens, flushes, and closes after use. This promotes hygiene through hands-free operation.",,,,,
1440,"a self cleaning bathroom and kitchen ,I can spend more time working instead of cleaning",Other,This requirement is classified as Other because it automatically cleans the bathroom and kitchen. This reduces routine household cleaning tasks.,,,,,
1403,"A door that unlocks and opens with the command of a smart phone, I can let the dog out to use the bathroom even when I'm not home.",Other,This requirement is classified as Other because it allows the user to unlock and open the door using a smartphone. This provides convenient remote control of home access.,,,,,
2584,"a smart computer system ,it is up and ready for work in the morning automatically without my having to turn it on",Other,This requirement is classified as Other because the computer starts automatically before the user begins work. This provides convenience by reducing setup time.,,,,,
2587,"Lights that turn off in rooms when there is no movement detected in a certain amount of minutes, it cuts down on energy costs.",Energy,This requirement is classified as Energy because lights automatically turn off when no movement is detected. This reduces unnecessary electricity consumption and lowers energy costs.,,,,,
2002,"ceiling fans to come on automatically ,air will be circulated for constant temp and comfort",Health,This requirement is classified as Health because it automatically circulates air to maintain a comfortable indoor temperature. The primary objective is to promote occupants' comfort and well-being through improved indoor environmental conditions.,,,,,
482,"my treadmill to alert me when I haven't used it in too long ,I know i need to exercise.",Health,This requirement is classified as Health because it reminds the user to use the treadmill after a period of inactivity. This encourages regular physical exercise.,,,,,
86,"Air purity controller, it detects pollution and sensors get active.",Health,This requirement is classified as Health because it detects air pollution and activates sensors to improve air quality. This supports a healthier indoor environment.,,,,,
1995,"gutters that clean themselves ,I don't have to get up on a ladder.",Other,This requirement is classified as Other because the gutters clean themselves automatically. This reduces the need for manual maintenance.,,,,,
1015,"to be notified when the level of cat litter has run low ,I can add more cat litter to ensure that my cat has enough to do his business.",Other,This requirement is classified as Other because it notifies the user when cat litter is running low. This helps ensure the litter box remains usable.,,,,,
1164,"My smart home to water my indoor plants when they become dry, my plants do not die, and I save a little bit of time.",Other,This requirement is classified as Other because it automatically waters indoor plants when they become dry. This automates routine plant care and saves time.,,,,,
1043,"Bed that makes itself, I can save time on making the bed.",Other,This requirement is classified as Other because the bed automatically makes itself. This reduces the user's daily household chores and saves time.,,,,,
2863,"The temperature of the water to raise and lower as needed throughout the day, I am not always heating water that isn't being used.",Energy,This requirement is classified as Energy because it adjusts the water temperature throughout the day based on usage. This avoids heating water when it is not needed.,,,,,
3006,"my smart home to equipped with smart bed ,it can track my hours of sleep,breathing,heart rate and movement",Health,"This requirement is classified as Health because the smart bed tracks sleep, breathing, heart rate, and movement. This supports ongoing health monitoring and well-being.",,,,,
3037,"Wifi wired into all of the walls, I would never have to worry about weak internet anywhere in the house.",Other,This requirement is classified as Other because it provides consistent Wi-Fi coverage throughout the home. This improves convenience by eliminating weak signal areas.,,,,,
326,"measurements of what each appliance draws in voltage ,I can conserve energy",Energy,This requirement is classified as Energy because it measures the voltage used by each appliance. This helps the user monitor and reduce energy consumption.,,,,,
3036,"Automatic window screens, I can switch them out at the turn of the season without much work.",Energy,This requirement is classified as Energy because it automates the operation of window screens based on seasonal needs. This supports efficient home management with minimal manual effort.,,,,,
1099,"my home to be able to tell me where my electronic devices such as my phone or tv remotes are even when they are powered off ,i can save time not searching for lost things",Other,This requirement is classified as Other because it locates electronic devices even when they are powered off. This helps the user quickly find misplaced items.,,,,,
1012,"to be notified whenever my cat uses the cat litter ,I can clean it immediately and my cat can enjoy clean cat litter.",Other,This requirement is classified as Other because it notifies the user whenever the cat uses the litter box. This helps the user manage pet care tasks more conveniently.,,,,,
1095,"my scale to connect to my ipad ,I can track weightloss",Health,This requirement is classified as Health because it connects the scale to an iPad to track weight loss. This supports monitoring the user's health progress.,,,,,
1805,"my water tank to make an before getting emply ,I will start to refill my water tank",Energy,This requirement is classified as Energy because it alerts the user before the water tank becomes empty. This supports efficient management of water resources by enabling timely refilling.,,,,,
1074,"My home to let me know when dust particulates are high, don't go into anaphalaxis.",Health,This requirement is classified as Health because it monitors dust particulate levels in the home. This helps the user avoid exposure that could trigger a severe allergic reaction.,,,,,
2446,"My washing to run only when there is a full load of laundry, i will conserve energy and water by only running when necessary.",Energy,This requirement is classified as Energy because it runs the washing machine only when there is a full load. This conserves both energy and water by avoiding unnecessary wash cycles.,,,,,
1563,"a device that can monitor my well being and health ,I will be alerted to changes in my health",Health,This requirement is classified as Health because it monitors the user's well-being and health. This alerts the user to changes in their health condition.,,,,,
1372,"Smart light controls, I can turn all of the lights off from my bed.",Energy,This requirement is classified as Energy because it allows the user to turn off all lights remotely from bed. This helps prevent lights from being left on unnecessarily.,,,,,
545,"the temperature in the bathroom to adjust ,the mirrors in the bathroom begin to defog as soon as the water in the shower stops",Energy,This requirement is classified as Energy because it adjusts the bathroom temperature to reduce mirror fog after shower use. This manages temperature efficiently while maintaining comfort.,,,,,
1523,"My medicine pill holder to notify me about the pill that are going to expire ,So that I can replace the old one and purchase new one.",Health,This requirement is classified as Health because it notifies the user when medication is approaching its expiration date. This helps ensure medications remain safe and effective to use.,,,,,
1710,"my pets to be watched over screen and to know the necessary foods available for them ,I can keep them healthy",Health,This requirement is classified as Health because it monitors pets and tracks whether they have the necessary food. This helps maintain the pets' health and well-being.,,,,,
2888,"Sensors that will detect rodent activity, I'll know when varmint control measures need to be taken.",Other,This requirement is classified as Other because it detects rodent activity in the home. This helps the user know when pest control measures are needed.,,,,,
1926,"Blinds automatically open with the sun rise and direction, Maximize amount of sunlight in home.",Health,This requirement is classified as Health because the blinds automatically open with the sunrise to maximize natural sunlight. This supports a healthier indoor environment through increased daylight.,,,,,
2522,"An alarm on the garbage can that goes off when anything is removed by something on 4 legs, they don't eat out of the garbage.",Health,This requirement is classified as Health because it alerts the user when an animal is removing items from the garbage. This helps prevent pets from accessing potentially harmful waste.,,,,,
1876,"air purifier,fresh air ",Health,This requirement is classified as Health because it improves indoor air quality by providing cleaner and fresher air. The primary objective is supporting the occupants' health and well-being through a healthier indoor environment.,,,,,
2882,"sensors that will detect termites ,I'll know when to call the exterminator before the insects can do damage",Other,This requirement is classified as Other because it detects termites before they cause significant damage. This helps the user manage home maintenance promptly.,,,,,
653,"My smart home to keep track of my pets health, they will remain healthy.",Health,This requirement is classified as Health because it monitors the pet's health. This helps ensure the pet remains healthy by tracking its condition.,,,,,
1895,"self-cleaning tub,I'll have less chores",Health,This requirement is classified as Health because it automates cleaning of the bathtub to maintain a cleaner and more hygienic bathroom environment. The primary objective is supporting a healthier living environment by reducing the buildup of dirt and contaminants.,,,,,
1809,"My home to turn off the television, mobile phones and computer until my children are done studying, my children can finish their homework without distractions.",Energy,This requirement is classified as Energy because it automatically turns off electronic devices while children are studying. This reduces unnecessary electricity usage.,,,,,
2512,"moisture detecting sensors in the ground ,the sprinklers can automatically water as necessary",Other,This requirement is classified as Other because moisture sensors automatically activate sprinklers when watering is needed. This automates plant care and irrigation.,,,,,
2714,"Rollup window blind sensors ,The window blinds will open automatically during daylight hours and then close when it is dark.",Energy,This requirement is classified as Energy because window blind sensors automatically adjust blinds based on daylight conditions. This helps regulate indoor temperature and reduce energy use.,,,,,
1967,"My smart home to sync with package deliveries, so that the packages can be left at my door.",Other,This requirement is classified as Other because it synchronizes the smart home with package deliveries. This supports convenient package reception at the home.,,,,,
3079,"Leakage sensors, if anything around my tank starts to leak, I get notified.",Other,This requirement is classified as Other because leakage sensors notify the user when a tank begins to leak. This provides timely information about maintenance issues.,,,,,
67,"To be notified by my smarthome when my plant's soil becomes too dry, so that I can prevent my plant from dying and therefore saving money by not having to keep purchasing new plants.",Health,This requirement is classified as Health because it notifies the user when a plant's soil becomes too dry. This helps maintain the plant's health by preventing dehydration.,,,,,
1317,"Blood pressure monitor, have reading throughout the day without having to do it myself.",Health,This requirement is classified as Health because it continuously monitors blood pressure throughout the day. This supports ongoing health monitoring.,,,,,
72,"To be notified by my smarthome when my energy consumption (electricity, gas) is higher than usual, I can adjust accordingly and save money on energy bills.",Energy,This requirement is classified as Energy because it notifies the user when electricity or gas consumption is higher than usual. This helps the user adjust usage and reduce energy costs.,,,,,
1112,"My heater to turn on when the temperature gets too low, so that my family will stay warm.",Energy,This requirement is classified as Energy because it automatically turns on the heater when the temperature becomes too low. This manages home heating based on temperature conditions.,,,,,
367,"sprinklers to automatically activate and water the lawn at the appropriate times ,I can maintain a healthy looking garden",Other,This requirement is classified as Other because it automatically waters the lawn at appropriate times. This automates garden maintenance and keeps the lawn in good condition.,,,,,
2066,"A daily readout of utility useage per zone (kitchen, bathroom), I can learn how to save energy and lower bills.",Energy,This requirement is classified as Energy because it provides daily utility usage information for different home zones. This helps the user identify opportunities to reduce energy consumption and lower bills.,,,,,
205,"My smarthome to switch off All the bulbs after 10 pm automaticaly, we can save wastage of electricity.",Energy,This requirement is classified as Energy because it automatically switches off all bulbs after 10 p.m. This reduces unnecessary electricity consumption.,,,,,
951,"Increase the heart beat, to ensure the health fitness.",Health,This requirement is classified as Health because it supports increasing heart rate to improve physical fitness. This promotes better health and exercise outcomes.,,,,,
629,"To know when I need to exercise, I can be healthy.",Health,This requirement is classified as Health because it reminds the user when exercise is needed. This encourages healthy physical activity.,,,,,
2004,"my smart home to sense my approach and start cooking my dinner ,it will be ready shortly after I arrive home",Other,This requirement is classified as Other because it detects the user's arrival and begins cooking dinner automatically. This provides convenient meal preparation.,,,,,
3164,"A program where I can tag unwanted mail, I no longer receive junk in the mail.",Other,This requirement is classified as Other because it allows the user to identify unwanted mail to reduce future junk mail. This improves convenience in managing correspondence.,,,,,
775,"My entire house to detect subtle hints of psychological abnormalities, whether depression or unknown genetic defects, that get express through small but still perceptible physical irregular movements, my primary care physician is alerted very early.",Health,This requirement is classified as Health because it monitors the user for signs of psychological abnormalities and alerts a physician when needed. This supports early identification of potential health concerns.,,,,,
856,"to be able to control the brightness of my rooms and turn off automatically when I leave the room,I can save on energy costs",Energy,This requirement is classified as Energy because it enables control of room lighting brightness and automatically turns lights off when the room is unoccupied. These features reduce unnecessary electricity usage and help lower energy costs.,,,,,
2961,"to be alerted of new postal delivery ,I know when to go to the mailbox.",Other,This requirement is classified as Other because it alerts the user when new mail has been delivered. This provides convenient notification of postal deliveries.,,,,,
369,"A thermostat that takes the outdoor temperature and forecasts into account, I have reduced running time on the HVAC system.",Energy,This requirement is classified as Energy because the thermostat adjusts its operation using outdoor temperatures and weather forecasts. This reduces unnecessary HVAC runtime and improves energy efficiency.,,,,,
2185,"The TV to turn off when my laptop is on and vice versa, I can study better and focus on one thing at once.",Other,This requirement is classified as Other because it prevents the TV and laptop from operating at the same time. This helps the user focus on a single activity.,,,,,
1738,"voice-activated lights ,I can turn on and off the lights wherever I am in the room.",Energy,This requirement is classified as Energy because voice commands allow the user to control lights from anywhere in the room. This supports convenient and efficient lighting management.,,,,,
